X	Y
2.131348e-01	9.703325e-01
2.133789e-01	9.703659e-01
2.136230e-01	9.703996e-01
2.138672e-01	9.704334e-01
2.141113e-01	9.704673e-01
2.143555e-01	9.705014e-01
2.145996e-01	9.705356e-01
2.148438e-01	9.705700e-01
2.150879e-01	9.706045e-01
2.153320e-01	9.706392e-01
2.155762e-01	9.706741e-01
2.158203e-01	9.707091e-01
2.160645e-01	9.707442e-01
2.163086e-01	9.707795e-01
2.165527e-01	9.708150e-01
2.167969e-01	9.708506e-01
2.170410e-01	9.708863e-01
2.172852e-01	9.709222e-01
2.175293e-01	9.709583e-01
2.177734e-01	9.709945e-01
2.180176e-01	9.710309e-01
2.182617e-01	9.710674e-01
2.185059e-01	9.711040e-01
2.187500e-01	9.711408e-01
2.189941e-01	9.711778e-01
2.192383e-01	9.712149e-01
2.194824e-01	9.712522e-01
2.197266e-01	9.712896e-01
2.199707e-01	9.713272e-01
2.202148e-01	9.713649e-01
2.204590e-01	9.714028e-01
2.207031e-01	9.714408e-01
2.209473e-01	9.714790e-01
2.211914e-01	9.715173e-01
2.214355e-01	9.715558e-01
2.216797e-01	9.715945e-01
2.219238e-01	9.716333e-01
2.221680e-01	9.716722e-01
2.224121e-01	9.717113e-01
2.226562e-01	9.717505e-01
2.229004e-01	9.717899e-01
2.231445e-01	9.718295e-01
2.233887e-01	9.718692e-01
2.236328e-01	9.719090e-01
2.238770e-01	9.719490e-01
2.241211e-01	9.719892e-01
2.243652e-01	9.720295e-01
2.246094e-01	9.720699e-01
2.248535e-01	9.721105e-01
2.250977e-01	9.721513e-01
2.253418e-01	9.721922e-01
2.255859e-01	9.722333e-01
2.258301e-01	9.722745e-01
2.260742e-01	9.723158e-01
2.263184e-01	9.723574e-01
2.265625e-01	9.723990e-01
2.268066e-01	9.724409e-01
2.270508e-01	9.724828e-01
2.272949e-01	9.725249e-01
2.275391e-01	9.725672e-01
2.277832e-01	9.726096e-01
2.280273e-01	9.726522e-01
2.282715e-01	9.726950e-01
2.285156e-01	9.727378e-01
2.287598e-01	9.727809e-01
2.290039e-01	9.728241e-01
2.292480e-01	9.728674e-01
2.294922e-01	9.729109e-01
2.297363e-01	9.729545e-01
2.299805e-01	9.729983e-01
2.302246e-01	9.730422e-01
2.304688e-01	9.730863e-01
2.307129e-01	9.731306e-01
2.309570e-01	9.731750e-01
2.312012e-01	9.732195e-01
2.314453e-01	9.732642e-01
2.316895e-01	9.733091e-01
2.319336e-01	9.733541e-01
2.321777e-01	9.733992e-01
2.324219e-01	9.734445e-01
2.326660e-01	9.734900e-01
2.329102e-01	9.735356e-01
2.331543e-01	9.735814e-01
2.333984e-01	9.736273e-01
2.336426e-01	9.736733e-01
2.338867e-01	9.737195e-01
2.341309e-01	9.737659e-01
2.343750e-01	9.738124e-01
2.346191e-01	9.738591e-01
2.348633e-01	9.739059e-01
2.351074e-01	9.739529e-01
2.353516e-01	9.740000e-01
2.355957e-01	9.740473e-01
2.358398e-01	9.740947e-01
2.360840e-01	9.741423e-01
2.363281e-01	9.741900e-01
2.365723e-01	9.742379e-01
2.368164e-01	9.742859e-01
2.370605e-01	9.743341e-01
2.373047e-01	9.743824e-01
2.375488e-01	9.744309e-01
2.377930e-01	9.744796e-01
2.380371e-01	9.745283e-01
2.382812e-01	9.745773e-01
2.385254e-01	9.746264e-01
2.387695e-01	9.746756e-01
2.390137e-01	9.747250e-01
2.392578e-01	9.747746e-01
2.395020e-01	9.748243e-01
2.397461e-01	9.748741e-01
2.399902e-01	9.749241e-01
2.402344e-01	9.749743e-01
2.404785e-01	9.750246e-01
2.407227e-01	9.750750e-01
2.409668e-01	9.751256e-01
2.412109e-01	9.751764e-01
2.414551e-01	9.752273e-01
2.416992e-01	9.752783e-01
2.419434e-01	9.753295e-01
2.421875e-01	9.753809e-01
2.424316e-01	9.754324e-01
2.426758e-01	9.754841e-01
2.429199e-01	9.755359e-01
2.431641e-01	9.755879e-01
2.434082e-01	9.756400e-01
2.436523e-01	9.756923e-01
2.438965e-01	9.757447e-01
2.441406e-01	9.757972e-01
2.443848e-01	9.758500e-01
2.446289e-01	9.759028e-01
2.448730e-01	9.759559e-01
2.451172e-01	9.760090e-01
2.453613e-01	9.760624e-01
2.456055e-01	9.761159e-01
2.458496e-01	9.761695e-01
2.460938e-01	9.762233e-01
2.463379e-01	9.762772e-01
2.465820e-01	9.763313e-01
2.468262e-01	9.763855e-01
2.470703e-01	9.764399e-01
2.473145e-01	9.764945e-01
2.475586e-01	9.765491e-01
2.478027e-01	9.766040e-01
2.480469e-01	9.766590e-01
2.482910e-01	9.767141e-01
2.485352e-01	9.767694e-01
2.487793e-01	9.768249e-01
2.490234e-01	9.768805e-01
2.492676e-01	9.769362e-01
2.495117e-01	9.769921e-01
2.497559e-01	9.770482e-01
2.500000e-01	9.771044e-01
2.502441e-01	9.771607e-01
2.504883e-01	9.772172e-01
2.507324e-01	9.772739e-01
2.509766e-01	9.773307e-01
2.512207e-01	9.773877e-01
2.514648e-01	9.774448e-01
2.517090e-01	9.775020e-01
2.519531e-01	9.775594e-01
2.521973e-01	9.776170e-01
2.524414e-01	9.776747e-01
2.526855e-01	9.777326e-01
2.529297e-01	9.777906e-01
2.531738e-01	9.778488e-01
2.534180e-01	9.779071e-01
2.536621e-01	9.779656e-01
2.539062e-01	9.780242e-01
2.541504e-01	9.780830e-01
2.543945e-01	9.781419e-01
2.546387e-01	9.782010e-01
2.548828e-01	9.782602e-01
2.551270e-01	9.783196e-01
2.553711e-01	9.783791e-01
2.556152e-01	9.784388e-01
2.558594e-01	9.784986e-01
2.561035e-01	9.785586e-01
2.563477e-01	9.786187e-01
2.565918e-01	9.786790e-01
2.568359e-01	9.787395e-01
2.570801e-01	9.788001e-01
2.573242e-01	9.788608e-01
2.575684e-01	9.789217e-01
2.578125e-01	9.789827e-01
2.580566e-01	9.790439e-01
2.583008e-01	9.791053e-01
2.585449e-01	9.791668e-01
2.587891e-01	9.792284e-01
2.590332e-01	9.792902e-01
2.592773e-01	9.793522e-01
2.595215e-01	9.794143e-01
2.597656e-01	9.794765e-01
2.600098e-01	9.795389e-01
2.602539e-01	9.796015e-01
2.604980e-01	9.796642e-01
2.607422e-01	9.797270e-01
2.609863e-01	9.797900e-01
2.612305e-01	9.798532e-01
2.614746e-01	9.799165e-01
2.617188e-01	9.799800e-01
2.619629e-01	9.800436e-01
2.622070e-01	9.801074e-01
2.624512e-01	9.801713e-01
2.626953e-01	9.802353e-01
2.629395e-01	9.802996e-01
2.631836e-01	9.803639e-01
2.634277e-01	9.804284e-01
2.636719e-01	9.804931e-01
2.639160e-01	9.805579e-01
2.641602e-01	9.806229e-01
2.644043e-01	9.806880e-01
2.646484e-01	9.807533e-01
2.648926e-01	9.808187e-01
2.651367e-01	9.808843e-01
2.653809e-01	9.809501e-01
2.656250e-01	9.810159e-01
2.658691e-01	9.810820e-01
2.661133e-01	9.811481e-01
2.663574e-01	9.812145e-01
2.666016e-01	9.812810e-01
2.668457e-01	9.813476e-01
2.670898e-01	9.814144e-01
2.673340e-01	9.814813e-01
2.675781e-01	9.815484e-01
2.678223e-01	9.816157e-01
2.680664e-01	9.816831e-01
2.683105e-01	9.817506e-01
2.685547e-01	9.818183e-01
2.687988e-01	9.818861e-01
2.690430e-01	9.819541e-01
2.692871e-01	9.820223e-01
2.695312e-01	9.820906e-01
2.697754e-01	9.821590e-01
2.700195e-01	9.822276e-01
2.702637e-01	9.822964e-01
2.705078e-01	9.823653e-01
2.707520e-01	9.824344e-01
2.709961e-01	9.825036e-01
2.712402e-01	9.825729e-01
2.714844e-01	9.826424e-01
2.717285e-01	9.827121e-01
2.719727e-01	9.827819e-01
2.722168e-01	9.828519e-01
2.724609e-01	9.829220e-01
2.727051e-01	9.829922e-01
2.729492e-01	9.830627e-01
2.731934e-01	9.831332e-01
2.734375e-01	9.832039e-01
2.736816e-01	9.832748e-01
2.739258e-01	9.833458e-01
2.741699e-01	9.834170e-01
2.744141e-01	9.834883e-01
2.746582e-01	9.835598e-01
2.749023e-01	9.836314e-01
2.751465e-01	9.837032e-01
2.753906e-01	9.837751e-01
2.756348e-01	9.838472e-01
2.758789e-01	9.839194e-01
2.761230e-01	9.839918e-01
2.763672e-01	9.840643e-01
2.766113e-01	9.841370e-01
2.768555e-01	9.842099e-01
2.770996e-01	9.842829e-01
2.773438e-01	9.843560e-01
2.775879e-01	9.844293e-01
2.778320e-01	9.845027e-01
2.780762e-01	9.845763e-01
2.783203e-01	9.846500e-01
2.785645e-01	9.847239e-01
2.788086e-01	9.847980e-01
2.790527e-01	9.848722e-01
2.792969e-01	9.849465e-01
2.795410e-01	9.850210e-01
2.797852e-01	9.850957e-01
2.800293e-01	9.851705e-01
2.802734e-01	9.852454e-01
2.805176e-01	9.853205e-01
2.807617e-01	9.853958e-01
2.810059e-01	9.854712e-01
2.812500e-01	9.855467e-01
2.814941e-01	9.856224e-01
2.817383e-01	9.856983e-01
2.819824e-01	9.857743e-01
2.822266e-01	9.858505e-01
2.824707e-01	9.859268e-01
2.827148e-01	9.860032e-01
2.829590e-01	9.860799e-01
2.832031e-01	9.861566e-01
2.834473e-01	9.862335e-01
2.836914e-01	9.863106e-01
2.839355e-01	9.863878e-01
2.841797e-01	9.864652e-01
2.844238e-01	9.865427e-01
2.846680e-01	9.866204e-01
2.849121e-01	9.866982e-01
2.851562e-01	9.867762e-01
2.854004e-01	9.868543e-01
2.856445e-01	9.869326e-01
2.858887e-01	9.870110e-01
2.861328e-01	9.870896e-01
2.863770e-01	9.871683e-01
2.866211e-01	9.872472e-01
2.868652e-01	9.873262e-01
2.871094e-01	9.874054e-01
2.873535e-01	9.874848e-01
2.875977e-01	9.875642e-01
2.878418e-01	9.876439e-01
2.880859e-01	9.877237e-01
2.883301e-01	9.878036e-01
2.885742e-01	9.878837e-01
2.888184e-01	9.879639e-01
2.890625e-01	9.880443e-01
2.893066e-01	9.881249e-01
2.895508e-01	9.882056e-01
2.897949e-01	9.882864e-01
2.900391e-01	9.883674e-01
2.902832e-01	9.884486e-01
2.905273e-01	9.885299e-01
2.907715e-01	9.886113e-01
2.910156e-01	9.886929e-01
2.912598e-01	9.887747e-01
2.915039e-01	9.888566e-01
2.917480e-01	9.889386e-01
2.919922e-01	9.890209e-01
2.922363e-01	9.891032e-01
2.924805e-01	9.891857e-01
2.927246e-01	9.892684e-01
2.929688e-01	9.893512e-01
2.932129e-01	9.894342e-01
2.934570e-01	9.895173e-01
2.937012e-01	9.896005e-01
2.939453e-01	9.896840e-01
2.941895e-01	9.897675e-01
2.944336e-01	9.898513e-01
2.946777e-01	9.899351e-01
2.949219e-01	9.900192e-01
2.951660e-01	9.901033e-01
2.954102e-01	9.901877e-01
2.956543e-01	9.902721e-01
2.958984e-01	9.903568e-01
2.961426e-01	9.904415e-01
2.963867e-01	9.905265e-01
2.966309e-01	9.906115e-01
2.968750e-01	9.906968e-01
2.971191e-01	9.907822e-01
2.973633e-01	9.908677e-01
2.976074e-01	9.909534e-01
2.978516e-01	9.910392e-01
2.980957e-01	9.911252e-01
2.983398e-01	9.912114e-01
2.985840e-01	9.912977e-01
2.988281e-01	9.913841e-01
2.990723e-01	9.914707e-01
2.993164e-01	9.915574e-01
2.995605e-01	9.916443e-01
2.998047e-01	9.917314e-01
3.000488e-01	9.918186e-01
3.002930e-01	9.919059e-01
3.005371e-01	9.919934e-01
3.007812e-01	9.920811e-01
3.010254e-01	9.921689e-01
3.012695e-01	9.922568e-01
3.015137e-01	9.923450e-01
3.017578e-01	9.924332e-01
3.020020e-01	9.925216e-01
3.022461e-01	9.926102e-01
3.024902e-01	9.926989e-01
3.027344e-01	9.927878e-01
3.029785e-01	9.928768e-01
3.032227e-01	9.929659e-01
3.034668e-01	9.930553e-01
3.037109e-01	9.931447e-01
3.039551e-01	9.932344e-01
3.041992e-01	9.933241e-01
3.044434e-01	9.934141e-01
3.046875e-01	9.935041e-01
3.049316e-01	9.935944e-01
3.051758e-01	9.936847e-01
3.054199e-01	9.937753e-01
3.056641e-01	9.938659e-01
3.059082e-01	9.939568e-01
3.061523e-01	9.940478e-01
3.063965e-01	9.941389e-01
3.066406e-01	9.942302e-01
3.068848e-01	9.943216e-01
3.071289e-01	9.944132e-01
3.073730e-01	9.945049e-01
3.076172e-01	9.945968e-01
3.078613e-01	9.946889e-01
3.081055e-01	9.947811e-01
3.083496e-01	9.948734e-01
3.085938e-01	9.949659e-01
3.088379e-01	9.950586e-01
3.090820e-01	9.951514e-01
3.093262e-01	9.952443e-01
3.095703e-01	9.953374e-01
3.098145e-01	9.954307e-01
3.100586e-01	9.955241e-01
3.103027e-01	9.956176e-01
3.105469e-01	9.957113e-01
3.107910e-01	9.958052e-01
3.110352e-01	9.958992e-01
3.112793e-01	9.959934e-01
3.115234e-01	9.960877e-01
3.117676e-01	9.961822e-01
3.120117e-01	9.962768e-01
3.122559e-01	9.963715e-01
3.125000e-01	9.964665e-01
3.127441e-01	9.965615e-01
3.129883e-01	9.966568e-01
3.132324e-01	9.967521e-01
3.134766e-01	9.968477e-01
3.137207e-01	9.969433e-01
3.139648e-01	9.970392e-01
3.142090e-01	9.971351e-01
3.144531e-01	9.972313e-01
3.146973e-01	9.973276e-01
3.149414e-01	9.974240e-01
3.151855e-01	9.975206e-01
3.154297e-01	9.976173e-01
3.156738e-01	9.977142e-01
3.159180e-01	9.978113e-01
3.161621e-01	9.979084e-01
3.164062e-01	9.980058e-01
3.166504e-01	9.981033e-01
3.168945e-01	9.982009e-01
3.171387e-01	9.982987e-01
3.173828e-01	9.983967e-01
3.176270e-01	9.984948e-01
3.178711e-01	9.985930e-01
3.181152e-01	9.986914e-01
3.183594e-01	9.987900e-01
3.186035e-01	9.988887e-01
3.188477e-01	9.989876e-01
3.190918e-01	9.990866e-01
3.193359e-01	9.991857e-01
3.195801e-01	9.992851e-01
3.198242e-01	9.993845e-01
3.200684e-01	9.994841e-01
3.203125e-01	9.995839e-01
3.205566e-01	9.996838e-01
3.208008e-01	9.997839e-01
3.210449e-01	9.998841e-01
3.212891e-01	9.999845e-01
3.215332e-01	1.000085e+00
3.217773e-01	1.000186e+00
3.220215e-01	1.000287e+00
3.222656e-01	1.000388e+00
3.225098e-01	1.000489e+00
3.227539e-01	1.000590e+00
3.229980e-01	1.000691e+00
3.232422e-01	1.000793e+00
3.234863e-01	1.000895e+00
3.237305e-01	1.000997e+00
3.239746e-01	1.001099e+00
3.242188e-01	1.001201e+00
3.244629e-01	1.001303e+00
3.247070e-01	1.001406e+00
3.249512e-01	1.001508e+00
3.251953e-01	1.001611e+00
3.254395e-01	1.001714e+00
3.256836e-01	1.001817e+00
3.259277e-01	1.001920e+00
3.261719e-01	1.002024e+00
3.264160e-01	1.002127e+00
3.266602e-01	1.002231e+00
3.269043e-01	1.002335e+00
3.271484e-01	1.002439e+00
3.273926e-01	1.002543e+00
3.276367e-01	1.002648e+00
3.278809e-01	1.002752e+00
3.281250e-01	1.002857e+00
3.283691e-01	1.002961e+00
3.286133e-01	1.003066e+00
3.288574e-01	1.003171e+00
3.291016e-01	1.003277e+00
3.293457e-01	1.003382e+00
3.295898e-01	1.003488e+00
3.298340e-01	1.003593e+00
3.300781e-01	1.003699e+00
3.303223e-01	1.003805e+00
3.305664e-01	1.003911e+00
3.308105e-01	1.004017e+00
3.310547e-01	1.004124e+00
3.312988e-01	1.004231e+00
3.315430e-01	1.004337e+00
3.317871e-01	1.004444e+00
3.320312e-01	1.004551e+00
3.322754e-01	1.004658e+00
3.325195e-01	1.004766e+00
3.327637e-01	1.004873e+00
3.330078e-01	1.004981e+00
3.332520e-01	1.005089e+00
3.334961e-01	1.005197e+00
3.337402e-01	1.005305e+00
3.339844e-01	1.005413e+00
3.342285e-01	1.005522e+00
3.344727e-01	1.005630e+00
3.347168e-01	1.005739e+00
3.349609e-01	1.005848e+00
3.352051e-01	1.005957e+00
3.354492e-01	1.006066e+00
3.356934e-01	1.006175e+00
3.359375e-01	1.006285e+00
3.361816e-01	1.006394e+00
3.364258e-01	1.006504e+00
3.366699e-01	1.006614e+00
3.369141e-01	1.006724e+00
3.371582e-01	1.006834e+00
3.374023e-01	1.006945e+00
3.376465e-01	1.007055e+00
3.378906e-01	1.007166e+00
3.381348e-01	1.007277e+00
3.383789e-01	1.007388e+00
3.386230e-01	1.007499e+00
3.388672e-01	1.007610e+00
3.391113e-01	1.007722e+00
3.393555e-01	1.007833e+00
3.395996e-01	1.007945e+00
3.398438e-01	1.008057e+00
3.400879e-01	1.008169e+00
3.403320e-01	1.008281e+00
3.405762e-01	1.008394e+00
3.408203e-01	1.008506e+00
3.410645e-01	1.008619e+00
3.413086e-01	1.008732e+00
3.415527e-01	1.008845e+00
3.417969e-01	1.008958e+00
3.420410e-01	1.009071e+00
3.422852e-01	1.009185e+00
3.425293e-01	1.009298e+00
3.427734e-01	1.009412e+00
3.430176e-01	1.009526e+00
3.432617e-01	1.009640e+00
3.435059e-01	1.009754e+00
3.437500e-01	1.009868e+00
3.439941e-01	1.009983e+00
3.442383e-01	1.010098e+00
3.444824e-01	1.010212e+00
3.447266e-01	1.010327e+00
3.449707e-01	1.010442e+00
3.452148e-01	1.010558e+00
3.454590e-01	1.010673e+00
3.457031e-01	1.010789e+00
3.459473e-01	1.010904e+00
3.461914e-01	1.011020e+00
3.464355e-01	1.011136e+00
3.466797e-01	1.011253e+00
3.469238e-01	1.011369e+00
3.471680e-01	1.011485e+00
3.474121e-01	1.011602e+00
3.476562e-01	1.011719e+00
3.479004e-01	1.011836e+00
3.481445e-01	1.011953e+00
3.483887e-01	1.012070e+00
3.486328e-01	1.012187e+00
3.488770e-01	1.012305e+00
3.491211e-01	1.012423e+00
3.493652e-01	1.012541e+00
3.496094e-01	1.012659e+00
3.498535e-01	1.012777e+00
3.500977e-01	1.012895e+00
3.503418e-01	1.013013e+00
3.505859e-01	1.013132e+00
3.508301e-01	1.013251e+00
3.510742e-01	1.013370e+00
3.513184e-01	1.013489e+00
3.515625e-01	1.013608e+00
3.518066e-01	1.013727e+00
3.520508e-01	1.013847e+00
3.522949e-01	1.013967e+00
3.525391e-01	1.014086e+00
3.527832e-01	1.014206e+00
3.530273e-01	1.014327e+00
3.532715e-01	1.014447e+00
3.535156e-01	1.014567e+00
3.537598e-01	1.014688e+00
3.540039e-01	1.014809e+00
3.542480e-01	1.014930e+00
3.544922e-01	1.015051e+00
3.547363e-01	1.015172e+00
3.549805e-01	1.015293e+00
3.552246e-01	1.015415e+00
3.554688e-01	1.015536e+00
3.557129e-01	1.015658e+00
3.559570e-01	1.015780e+00
3.562012e-01	1.015902e+00
3.564453e-01	1.016025e+00
3.566895e-01	1.016147e+00
3.569336e-01	1.016270e+00
3.571777e-01	1.016392e+00
3.574219e-01	1.016515e+00
3.576660e-01	1.016638e+00
3.579102e-01	1.016761e+00
3.581543e-01	1.016885e+00
3.583984e-01	1.017008e+00
3.586426e-01	1.017132e+00
3.588867e-01	1.017256e+00
3.591309e-01	1.017380e+00
3.593750e-01	1.017504e+00
3.596191e-01	1.017628e+00
3.598633e-01	1.017752e+00
3.601074e-01	1.017877e+00
3.603516e-01	1.018002e+00
3.605957e-01	1.018127e+00
3.608398e-01	1.018252e+00
3.610840e-01	1.018377e+00
3.613281e-01	1.018502e+00
3.615723e-01	1.018628e+00
3.618164e-01	1.018753e+00
3.620605e-01	1.018879e+00
3.623047e-01	1.019005e+00
3.625488e-01	1.019131e+00
3.627930e-01	1.019257e+00
3.630371e-01	1.019384e+00
3.632812e-01	1.019510e+00
3.635254e-01	1.019637e+00
3.637695e-01	1.019764e+00
3.640137e-01	1.019891e+00
3.642578e-01	1.020018e+00
3.645020e-01	1.020145e+00
3.647461e-01	1.020273e+00
3.649902e-01	1.020400e+00
3.652344e-01	1.020528e+00
3.654785e-01	1.020656e+00
3.657227e-01	1.020784e+00
3.659668e-01	1.020912e+00
3.662109e-01	1.021041e+00
3.664551e-01	1.021169e+00
3.666992e-01	1.021298e+00
3.669434e-01	1.021427e+00
3.671875e-01	1.021556e+00
3.674316e-01	1.021685e+00
3.676758e-01	1.021814e+00
3.679199e-01	1.021944e+00
3.681641e-01	1.022073e+00
3.684082e-01	1.022203e+00
3.686523e-01	1.022333e+00
3.688965e-01	1.022463e+00
3.691406e-01	1.022593e+00
3.693848e-01	1.022724e+00
3.696289e-01	1.022854e+00
3.698730e-01	1.022985e+00
3.701172e-01	1.023116e+00
3.703613e-01	1.023247e+00
3.706055e-01	1.023378e+00
3.708496e-01	1.023509e+00
3.710938e-01	1.023641e+00
3.713379e-01	1.023772e+00
3.715820e-01	1.023904e+00
3.718262e-01	1.024036e+00
3.720703e-01	1.024168e+00
3.723145e-01	1.024300e+00
3.725586e-01	1.024433e+00
3.728027e-01	1.024565e+00
3.730469e-01	1.024698e+00
3.732910e-01	1.024831e+00
3.735352e-01	1.024964e+00
3.737793e-01	1.025097e+00
3.740234e-01	1.025230e+00
3.742676e-01	1.025364e+00
3.745117e-01	1.025497e+00
3.747559e-01	1.025631e+00
3.750000e-01	1.025765e+00
3.752441e-01	1.025899e+00
3.754883e-01	1.026033e+00
3.757324e-01	1.026167e+00
3.759766e-01	1.026302e+00
3.762207e-01	1.026437e+00
3.764648e-01	1.026571e+00
3.767090e-01	1.026706e+00
3.769531e-01	1.026842e+00
3.771973e-01	1.026977e+00
3.774414e-01	1.027112e+00
3.776855e-01	1.027248e+00
3.779297e-01	1.027384e+00
3.781738e-01	1.027519e+00
3.784180e-01	1.027656e+00
3.786621e-01	1.027792e+00
3.789062e-01	1.027928e+00
3.791504e-01	1.028065e+00
3.793945e-01	1.028201e+00
3.796387e-01	1.028338e+00
3.798828e-01	1.028475e+00
3.801270e-01	1.028612e+00
3.803711e-01	1.028749e+00
3.806152e-01	1.028887e+00
3.808594e-01	1.029024e+00
3.811035e-01	1.029162e+00
3.813477e-01	1.029300e+00
3.815918e-01	1.029438e+00
3.818359e-01	1.029576e+00
3.820801e-01	1.029715e+00
3.823242e-01	1.029853e+00
3.825684e-01	1.029992e+00
3.828125e-01	1.030131e+00
3.830566e-01	1.030270e+00
3.833008e-01	1.030409e+00
3.835449e-01	1.030548e+00
3.837891e-01	1.030688e+00
3.840332e-01	1.030827e+00
3.842773e-01	1.030967e+00
3.845215e-01	1.031107e+00
3.847656e-01	1.031247e+00
3.850098e-01	1.031387e+00
3.852539e-01	1.031527e+00
3.854980e-01	1.031668e+00
3.857422e-01	1.031809e+00
3.859863e-01	1.031949e+00
3.862305e-01	1.032090e+00
3.864746e-01	1.032231e+00
3.867188e-01	1.032373e+00
3.869629e-01	1.032514e+00
3.872070e-01	1.032656e+00
3.874512e-01	1.032798e+00
3.876953e-01	1.032939e+00
3.879395e-01	1.033081e+00
3.881836e-01	1.033224e+00
3.884277e-01	1.033366e+00
3.886719e-01	1.033509e+00
3.889160e-01	1.033651e+00
3.891602e-01	1.033794e+00
3.894043e-01	1.033937e+00
3.896484e-01	1.034080e+00
3.898926e-01	1.034223e+00
3.901367e-01	1.034367e+00
3.903809e-01	1.034510e+00
3.906250e-01	1.034654e+00
3.908691e-01	1.034798e+00
3.911133e-01	1.034942e+00
3.913574e-01	1.035086e+00
3.916016e-01	1.035231e+00
3.918457e-01	1.035375e+00
3.920898e-01	1.035520e+00
3.923340e-01	1.035665e+00
3.925781e-01	1.035810e+00
3.928223e-01	1.035955e+00
3.930664e-01	1.036100e+00
3.933105e-01	1.036246e+00
3.935547e-01	1.036391e+00
3.937988e-01	1.036537e+00
3.940430e-01	1.036683e+00
3.942871e-01	1.036829e+00
3.945312e-01	1.036975e+00
3.947754e-01	1.037121e+00
3.950195e-01	1.037268e+00
3.952637e-01	1.037415e+00
3.955078e-01	1.037562e+00
3.957520e-01	1.037708e+00
3.959961e-01	1.037856e+00
3.962402e-01	1.038003e+00
3.964844e-01	1.038150e+00
3.967285e-01	1.038298e+00
3.969727e-01	1.038446e+00
3.972168e-01	1.038594e+00
3.974609e-01	1.038742e+00
3.977051e-01	1.038890e+00
3.979492e-01	1.039038e+00
3.981934e-01	1.039187e+00
3.984375e-01	1.039336e+00
3.986816e-01	1.039484e+00
3.989258e-01	1.039633e+00
3.991699e-01	1.039783e+00
3.994141e-01	1.039932e+00
3.996582e-01	1.040081e+00
3.999023e-01	1.040231e+00
4.001465e-01	1.040381e+00
4.003906e-01	1.040531e+00
4.006348e-01	1.040681e+00
4.008789e-01	1.040831e+00
4.011230e-01	1.040981e+00
4.013672e-01	1.041132e+00
4.016113e-01	1.041283e+00
4.018555e-01	1.041433e+00
4.020996e-01	1.041584e+00
4.023438e-01	1.041736e+00
4.025879e-01	1.041887e+00
4.028320e-01	1.042038e+00
4.030762e-01	1.042190e+00
4.033203e-01	1.042342e+00
4.035645e-01	1.042494e+00
4.038086e-01	1.042646e+00
4.040527e-01	1.042798e+00
4.042969e-01	1.042950e+00
4.045410e-01	1.043103e+00
4.047852e-01	1.043256e+00
4.050293e-01	1.043409e+00
4.052734e-01	1.043562e+00
4.055176e-01	1.043715e+00
4.057617e-01	1.043868e+00
4.060059e-01	1.044022e+00
4.062500e-01	1.044175e+00
4.064941e-01	1.044329e+00
4.067383e-01	1.044483e+00
4.069824e-01	1.044637e+00
4.072266e-01	1.044791e+00
4.074707e-01	1.044946e+00
4.077148e-01	1.045100e+00
4.079590e-01	1.045255e+00
4.082031e-01	1.045410e+00
4.084473e-01	1.045565e+00
4.086914e-01	1.045720e+00
4.089355e-01	1.045876e+00
4.091797e-01	1.046031e+00
4.094238e-01	1.046187e+00
4.096680e-01	1.046343e+00
4.099121e-01	1.046499e+00
4.101562e-01	1.046655e+00
4.104004e-01	1.046811e+00
4.106445e-01	1.046967e+00
4.108887e-01	1.047124e+00
4.111328e-01	1.047281e+00
4.113770e-01	1.047438e+00
4.116211e-01	1.047595e+00
4.118652e-01	1.047752e+00
4.121094e-01	1.047909e+00
4.123535e-01	1.048067e+00
4.125977e-01	1.048225e+00
4.128418e-01	1.048382e+00
4.130859e-01	1.048540e+00
4.133301e-01	1.048699e+00
4.135742e-01	1.048857e+00
4.138184e-01	1.049015e+00
4.140625e-01	1.049174e+00
4.143066e-01	1.049333e+00
4.145508e-01	1.049492e+00
4.147949e-01	1.049651e+00
4.150391e-01	1.049810e+00
4.152832e-01	1.049969e+00
4.155273e-01	1.050129e+00
4.157715e-01	1.050289e+00
4.160156e-01	1.050448e+00
4.162598e-01	1.050609e+00
4.165039e-01	1.050769e+00
4.167480e-01	1.050929e+00
4.169922e-01	1.051090e+00
4.172363e-01	1.051250e+00
4.174805e-01	1.051411e+00
4.177246e-01	1.051572e+00
4.179688e-01	1.051733e+00
4.182129e-01	1.051894e+00
4.184570e-01	1.052056e+00
4.187012e-01	1.052217e+00
4.189453e-01	1.052379e+00
4.191895e-01	1.052541e+00
4.194336e-01	1.052703e+00
4.196777e-01	1.052865e+00
4.199219e-01	1.053028e+00
4.201660e-01	1.053190e+00
4.204102e-01	1.053353e+00
4.206543e-01	1.053516e+00
4.208984e-01	1.053679e+00
4.211426e-01	1.053842e+00
4.213867e-01	1.054005e+00
4.216309e-01	1.054168e+00
4.218750e-01	1.054332e+00
4.221191e-01	1.054496e+00
4.223633e-01	1.054660e+00
4.226074e-01	1.054824e+00
4.228516e-01	1.054988e+00
4.230957e-01	1.055152e+00
4.233398e-01	1.055317e+00
4.235840e-01	1.055482e+00
4.238281e-01	1.055647e+00
4.240723e-01	1.055812e+00
4.243164e-01	1.055977e+00
4.245605e-01	1.056142e+00
4.248047e-01	1.056308e+00
4.250488e-01	1.056473e+00
4.252930e-01	1.056639e+00
4.255371e-01	1.056805e+00
4.257812e-01	1.056971e+00
4.260254e-01	1.057137e+00
4.262695e-01	1.057304e+00
