X	Y
3.408203e-01	1.008506e+00
3.413086e-01	1.008732e+00
3.417969e-01	1.008958e+00
3.422852e-01	1.009185e+00
3.427734e-01	1.009412e+00
3.432617e-01	1.009640e+00
3.437500e-01	1.009868e+00
3.442383e-01	1.010098e+00
3.447266e-01	1.010327e+00
3.452148e-01	1.010558e+00
3.457031e-01	1.010789e+00
3.461914e-01	1.011020e+00
3.466797e-01	1.011253e+00
3.471680e-01	1.011485e+00
3.476562e-01	1.011719e+00
3.481445e-01	1.011953e+00
3.486328e-01	1.012187e+00
3.491211e-01	1.012423e+00
3.496094e-01	1.012659e+00
3.500977e-01	1.012895e+00
3.505859e-01	1.013132e+00
3.510742e-01	1.013370e+00
3.515625e-01	1.013608e+00
3.520508e-01	1.013847e+00
3.525391e-01	1.014086e+00
3.530273e-01	1.014327e+00
3.535156e-01	1.014567e+00
3.540039e-01	1.014809e+00
3.544922e-01	1.015051e+00
3.549805e-01	1.015293e+00
3.554688e-01	1.015536e+00
3.559570e-01	1.015780e+00
3.564453e-01	1.016025e+00
3.569336e-01	1.016270e+00
3.574219e-01	1.016515e+00
3.579102e-01	1.016761e+00
3.583984e-01	1.017008e+00
3.588867e-01	1.017256e+00
3.593750e-01	1.017504e+00
3.598633e-01	1.017752e+00
3.603516e-01	1.018002e+00
3.608398e-01	1.018252e+00
3.613281e-01	1.018502e+00
3.618164e-01	1.018753e+00
3.623047e-01	1.019005e+00
3.627930e-01	1.019257e+00
3.632812e-01	1.019510e+00
3.637695e-01	1.019764e+00
3.642578e-01	1.020018e+00
3.647461e-01	1.020273e+00
3.652344e-01	1.020528e+00
3.657227e-01	1.020784e+00
3.662109e-01	1.021041e+00
3.666992e-01	1.021298e+00
3.671875e-01	1.021556e+00
3.676758e-01	1.021814e+00
3.681641e-01	1.022073e+00
3.686523e-01	1.022333e+00
3.691406e-01	1.022593e+00
3.696289e-01	1.022854e+00
3.701172e-01	1.023116e+00
3.706055e-01	1.023378e+00
3.710938e-01	1.023641e+00
3.715820e-01	1.023904e+00
3.720703e-01	1.024168e+00
3.725586e-01	1.024433e+00
3.730469e-01	1.024698e+00
3.735352e-01	1.024964e+00
3.740234e-01	1.025230e+00
3.745117e-01	1.025497e+00
3.750000e-01	1.025765e+00
3.754883e-01	1.026033e+00
3.759766e-01	1.026302e+00
3.764648e-01	1.026571e+00
3.769531e-01	1.026842e+00
3.774414e-01	1.027112e+00
3.779297e-01	1.027384e+00
3.784180e-01	1.027656e+00
3.789062e-01	1.027928e+00
3.793945e-01	1.028201e+00
3.798828e-01	1.028475e+00
3.803711e-01	1.028749e+00
3.808594e-01	1.029024e+00
3.813477e-01	1.029300e+00
3.818359e-01	1.029576e+00
3.823242e-01	1.029853e+00
3.828125e-01	1.030131e+00
3.833008e-01	1.030409e+00
3.837891e-01	1.030688e+00
3.842773e-01	1.030967e+00
3.847656e-01	1.031247e+00
3.852539e-01	1.031527e+00
3.857422e-01	1.031809e+00
3.862305e-01	1.032090e+00
3.867188e-01	1.032373e+00
3.872070e-01	1.032656e+00
3.876953e-01	1.032939e+00
3.881836e-01	1.033224e+00
3.886719e-01	1.033509e+00
3.891602e-01	1.033794e+00
3.896484e-01	1.034080e+00
3.901367e-01	1.034367e+00
3.906250e-01	1.034654e+00
3.911133e-01	1.034942e+00
3.916016e-01	1.035231e+00
3.920898e-01	1.035520e+00
3.925781e-01	1.035810e+00
3.930664e-01	1.036100e+00
3.935547e-01	1.036391e+00
3.940430e-01	1.036683e+00
3.945312e-01	1.036975e+00
3.950195e-01	1.037268e+00
3.955078e-01	1.037562e+00
3.959961e-01	1.037856e+00
3.964844e-01	1.038150e+00
3.969727e-01	1.038446e+00
3.974609e-01	1.038742e+00
3.979492e-01	1.039038e+00
3.984375e-01	1.039336e+00
3.989258e-01	1.039633e+00
3.994141e-01	1.039932e+00
3.999023e-01	1.040231e+00
4.003906e-01	1.040531e+00
4.008789e-01	1.040831e+00
4.013672e-01	1.041132e+00
4.018555e-01	1.041433e+00
4.023438e-01	1.041736e+00
4.028320e-01	1.042038e+00
4.033203e-01	1.042342e+00
4.038086e-01	1.042646e+00
4.042969e-01	1.042950e+00
4.047852e-01	1.043256e+00
4.052734e-01	1.043562e+00
4.057617e-01	1.043868e+00
4.062500e-01	1.044175e+00
4.067383e-01	1.044483e+00
4.072266e-01	1.044791e+00
4.077148e-01	1.045100e+00
4.082031e-01	1.045410e+00
4.086914e-01	1.045720e+00
4.091797e-01	1.046031e+00
4.096680e-01	1.046343e+00
4.101562e-01	1.046655e+00
4.106445e-01	1.046967e+00
4.111328e-01	1.047281e+00
4.116211e-01	1.047595e+00
4.121094e-01	1.047909e+00
4.125977e-01	1.048225e+00
4.130859e-01	1.048540e+00
4.135742e-01	1.048857e+00
4.140625e-01	1.049174e+00
